ID,正式名称,正式名称（フリガナ）,所在地,所在地座標（緯度）,所在地座標（経度）,案内用ホームページアドレス,月_就業時間帯1_開始時間,月_就業時間帯1_終了時間,火_就業時間帯1_開始時間,火_就業時間帯1_終了時間,水_就業時間帯1_開始時間,水_就業時間帯1_終了時間,木_就業時間帯1_開始時間,木_就業時間帯1_終了時間,金_就業時間帯1_開始時間,金_就業時間帯1_終了時間,土_就業時間帯1_開始時間,土_就業時間帯1_終了時間,日_就業時間帯1_開始時間,日_就業時間帯1_終了時間,祝_就業時間帯1_開始時間,祝_就業時間帯1_終了時間,月_就業時間帯2_開始時間,月_就業時間帯2_終了時間,火_就業時間帯2_開始時間,火_就業時間帯2_終了時間,水_就業時間帯2_開始時間,水_就業時間帯2_終了時間,木_就業時間帯2_開始時間,木_就業時間帯2_終了時間,金_就業時間帯2_開始時間,金_就業時間帯2_終了時間,土_就業時間帯2_開始時間,土_就業時間帯2_終了時間,日_就業時間帯2_開始時間,日_就業時間帯2_終了時間,祝_就業時間帯2_開始時間,祝_就業時間帯2_終了時間,月_就業時間帯3_開始時間,月_就業時間帯3_終了時間,火_就業時間帯3_開始時間,火_就業時間帯3_終了時間,水_就業時間帯3_開始時間,水_就業時間帯3_終了時間,木_就業時間帯3_開始時間,木_就業時間帯3_終了時間,金_就業時間帯3_開始時間,金_就業時間帯3_終了時間,土_就業時間帯3_開始時間,土_就業時間帯3_終了時間,日_就業時間帯3_開始時間,日_就業時間帯3_終了時間,祝_就業時間帯3_開始時間,祝_就業時間帯3_終了時間,月_外来受付時間帯1_開始時間,月_外来受付時間帯1_終了時間,火_外来受付時間帯1_開始時間,火_外来受付時間帯1_終了時間,水_外来受付時間帯1_開始時間,水_外来受付時間帯1_終了時間,木_外来受付時間帯1_開始時間,木_外来受付時間帯1_終了時間,金_外来受付時間帯1_開始時間,金_外来受付時間帯1_終了時間,土_外来受付時間帯1_開始時間,土_外来受付時間帯1_終了時間,日_外来受付時間帯1_開始時間,日_外来受付時間帯1_終了時間,祝_外来受付時間帯1_開始時間,祝_外来受付時間帯1_終了時間,月_外来受付時間帯2_開始時間,月_外来受付時間帯2_終了時間,火_外来受付時間帯2_開始時間,火_外来受付時間帯2_終了時間,水_外来受付時間帯2_開始時間,水_外来受付時間帯2_終了時間,木_外来受付時間帯2_開始時間,木_外来受付時間帯2_終了時間,金_外来受付時間帯2_開始時間,金_外来受付時間帯2_終了時間,土_外来受付時間帯2_開始時間,土_外来受付時間帯2_終了時間,日_外来受付時間帯2_開始時間,日_外来受付時間帯2_終了時間,祝_外来受付時間帯2_開始時間,祝_外来受付時間帯2_終了時間,月_外来受付時間帯3_開始時間,月_外来受付時間帯3_終了時間,火_外来受付時間帯3_開始時間,火_外来受付時間帯3_終了時間,水_外来受付時間帯3_開始時間,水_外来受付時間帯3_終了時間,木_外来受付時間帯3_開始時間,木_外来受付時間帯3_終了時間,金_外来受付時間帯3_開始時間,金_外来受付時間帯3_終了時間,土_外来受付時間帯3_開始時間,土_外来受付時間帯3_終了時間,日_外来受付時間帯3_開始時間,日_外来受付時間帯3_終了時間,祝_外来受付時間帯3_開始時間,祝_外来受付時間帯3_終了時間
3403400017,産前産後ケアハウス　まんまるぽっと,サンゼンサンゴケアハウス　マンマルポット,岩手県花巻市下幅２１－３６,0.0,0.0,http://manmaru.org/,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400018,遠野市助産院,トオノシジョサンイン,岩手県遠野市中央通り９番１号,0.0,0.0,http://www.city.tono.iwate.jp/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400020,にこにこ助産婦,ニコニコジョサンプ,岩手県北上市二子町５２,39.322196,141.151606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400021,ママドゥール助産院,ママドゥールジョサンイン,岩手県奥州市水沢高屋敷３７５番地２７,39.135222,141.124517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400024,助産院　Ｆｕｒａｈａ,ジョサンイン　フラハ,岩手県滝沢市大釜土井尻１２０ー１４,39.70397,141.06961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400025,小名助産所,オナジョサンジョ,岩手県宮古市金浜２ー８ー３１,39.593632,141.940117,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400026,とき子助産院,トキコジョサンイン,岩手県釜石市大平町２丁目１番１１号,39.259549,141.891587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400027,産前産後ケアハウスまんまるだっこ,サンゼンサンゴケアハウスマンマルダッコ,岩手県北上市村崎野１５－５３４－４６,0.0,0.0,https://manmaru.org/,,,08:30,17:00,,,08:30,17:00,08:30,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,,,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400028,産前産後ケア訪問型ひとみ助産院,サンゼンサンゴケアホウモンガタヒトミジョサンイン,岩手県一関市赤荻字上谷地１番地３,38.935981,141.102392,https://z9djn.crayonsite.net,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,12:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400029,Ｍｏｍ’ｓ　Ｈｅａｌｔｈ加賀野助産院,マムズヘルスカガノジョサンイン,岩手県盛岡市加賀野１－１５－２６,39.706195,141.162955,https://www.midwife.or.jp/index.html,10:00,12:00,,,,,10:00,12:00,10:00,12:00,10:00,12:00,10:00,13:00,10:00,13:00,,,,,,,13:00,15:00,13:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400030,ままのわ助産院,ママノワジョサンイン,岩手県花巻市下根子５３８,39.360313,141.099344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400031,助産院　あいのわ,ジョサンイン　アイノワ,岩手県二戸市石切所字荷渡５ー８クララＢ１０２,40.269068,141.296451,https://xn--hdks939ttor.com/%E5%8A%A9%E7%94%A3%E9%99%A2%E3%81%82%E3%81%84%E3%81%AE%E3%82%8F/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400032,ＳＭＣ母乳育児相談室,エスエムシーボニュウイクジソウダンシツ,岩手県盛岡市みたけ３丁目１９ー１１,39.737921,141.117381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400033,ぶどうの丘助産院,ブドウノオカジョサンイン,岩手県紫波郡紫波町赤沢字清水柳５５,39.550671,141.22241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403400034,鈴木助産院,スズキジョサンイン,岩手県盛岡市加賀野四丁目１５ー４,39.710207,141.169258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343410002,Ｎｅｉｇｈｂｏｕｒｈｏｏｄ　Ｍｉｄｗｉｆｅ　ＪＰ,－,岩手県八幡平市安比高原１７０―１７メゾンＡＰＰＩ１―１０５,0.0,0.0,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,,,12:00,16:00,12:00,16:00,12:00,16:00,,,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,,,12:00,16:00,12:00,16:00,12:00,16:00,,,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,
44795000,熊野ふみえ助産院,クマノフミエジョサンイン,宮城県仙台市泉区市名坂字本町１４－１　１０２,38.314487,140.913406,http://www015.upp.so-net.ne.jp/nsj_sendai,08:00,12:00,08:00,12:00,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,12:00,15:00,12:00,15:00,,,12:00,15:00,12:00,15:00,12:00,15:00,12:00,15:00,12:00,15:00,,,,,,,,,,,,,,,,,07:00,12:00,07:00,12:00,,,07:00,12:00,07:00,12:00,07:00,12:00,07:00,12:00,07:00,12:00,17:00,20:00,17:00,20:00,,,17:00,20:00,17:00,20:00,17:00,20:00,17:00,20:00,17:00,20:00,,,,,,,,,,,,,,,,
44795001,助産院カイロ　Ｌｉｇｈｔ　Ｓｎｏｗ,ジョサンインカイロ　ライトスノー,宮城県仙台市泉区永和台１１－２０,38.3316,140.905426,https://lightsnow.biz/,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,
44795003,ひかり助産院,ヒカリジョサンイン,宮城県仙台市泉区みずほ台２７－１０,38.309917,140.870789,http://midwifemap.com/hikari-josanin/mysite/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,12:00,16:50,12:00,16:50,12:00,16:50,12:00,16:50,12:00,16:50,12:00,16:50,,,,,,,,,,,,,,,,,,,,
44795005,出張専門助産師　佐藤由美子,シュッチョウセンモンジョサンシ　サトウユミコ,宮城県多賀城市城南１丁目１９－２　グリーンコート城南Ｇ１０２,38.298508,140.991379,https://yumimomi.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,
44890010,とも子助産院,トモコジョサンイン,宮城県仙台市泉区野村字野村９５－６,38.317551,140.865326,https://www.tomo-j.jp,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,,,08:30,12:00,08:30,12:00,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,09:00,12:00,09:00,12:00,,,13:00,16:00,13:00,16:00,13:00,16:00,13:00,16:00,,,13:00,16:00,13:00,16:00,,,,,,,,,,,,,,,,,,
44890020,森のおひさま助産院,モリノオヒサマジョサンイン,宮城県仙台市青葉区高野原４−１２−１８,38.289371,140.756714,http://www.mori-ohisama.com,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,13:00,17:00,,,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,12:00,17:00,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,13:00,12:00,13:00,,,,,,,,,,,,,,,,,,
44890030,ははこっこ助産院,ハハコッコジョサンイン,宮城県大崎市古川大幡字原田１４－１,38.561745,140.966217,http://www.hahakokko-jyosanin.com/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,,,,,,,,,,,,,,,,,,,,,,
44890040,ドルフィンスペース須江助産院,ドルフィンスペーススエジョサンイン,宮城県白石市沢端町１－６,38.003704,140.620239,http://www.midwife.or.jp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890050,将監エンゼル助産院,ショウゲンエンゼルジョサンイン,宮城県仙台市泉区将監４丁目１６－３,38.335312,140.881104,http://www.angel7.jp/,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,15:00,12:00,15:00,12:00,15:00,12:00,15:00,12:00,15:00,12:00,15:00,,,,,,,,,,,,,,,,,,,,
44890060,ヤハタ母乳哺育相談室,ヤハタボニュウホイクソウダンシツ,宮城県仙台市青葉区八幡６丁目２－１６　２０１,38.270706,140.836288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890080,ちさか助産院,チサカジョサンイン,宮城県仙台市青葉区国見６丁目８－３７,38.277523,140.837021,http://www.zg.em-net.ne.jp/~komorebaby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890090,母乳育児相談室　まんまはうす,ボニュウイクジソウダンシツ　マンマハウス,宮城県仙台市太白区長町５丁目５－３６　１０１,38.227917,140.883759,https://mamma-house.com/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890100,かとう母乳育児相談室,カトウボニュウイクジソウダンシツ,宮城県仙台市太白区八木山南１ー９ー３１,38.237225,140.834625,https://oppa.oketani.or.jp/view/W06DBRClX5njBH62ncKdrEKsGjrvffOOkfqGimRobhD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890110,出張助産師　高津　真理子,シュッチョウジョサンシ　コウヅ　マリコ,宮城県塩竈市袖野田町３０－２０,38.306591,141.00502,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890120,小山みね子助産師相談室,オヤマミネコ　ジョサンシ　ソウダンシツ,宮城県多賀城市伝上山４丁目１－３０,38.302307,141.009186,https://blog.goo.ne.jp/mineko0118/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890130,ナーシング助産院,ナーシングジョサンイン,宮城県多賀城市東田中１丁目１５－５,38.291115,140.995758,http://www16.plala.or.jp/nsj-miyagi/,09:00,12:00,,,09:00,12:00,09:00,12:00,,,09:00,12:00,,,,,12:00,14:00,,,12:00,14:00,12:00,14:00,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,,,,,09:00,12:00,,,09:00,12:00,,,,,,,,,12:00,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,
44890140,ほんだ母乳育児相談室,ホンダボニュウイクジソウダンシツ,宮城県東松島市小松,38.42926,141.208908,https://honda-no-kokoro.jp,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,12:00,20:00,,,,,,,,,,,,,,,,,,,,
44890150,ひととて助産院,ヒトトテジョサンイン,宮城県登米市東和町米谷字南沢１５６－１,38.726093,141.338623,https://r.goope.jp/hitotote,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,12:00,16:00,,,,,,,,,,,,,,,,,,,,
44890160,氏家母乳育児相談室,ウジイエボニュウイクジソウダンシツ,宮城県富谷市富ヶ丘１丁目１０－６,38.36293,140.869339,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,12:00,16:30,12:00,16:30,12:00,16:30,12:00,16:30,12:00,16:30,12:00,16:30,,,,,,,,,,,,,,,,,,,,
44890170,母乳育児相談室マミーぱいぱい,ボニュウイクジソウダンシツマミーパイパイ,宮城県亘理郡山元町高瀬字天王川７－３１,37.962193,140.904129,,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,08:30,12:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,,,,,,,,,,,,,,,,,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,08:30,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44890190,佐藤ミツ子母乳育児相談室,サトウミツコボニュウイクジソウダンシツ,宮城県仙台市太白区鹿野３丁目１７－２６,38.224922,140.868149,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,12:00,19:00,,,,,,,,,,,,,,,,,,,,,,,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,08:00,12:00,,,,,,,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,12:00,18:00,,,,,,,,,,,,,,,,,,,,,,
44890200,こんの助産院,コンノジョサンイン,宮城県仙台市泉区山の寺３丁目１０－２３,38.33363,140.903122,https://konno-josanin.com,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,12:00,17:00,,,,,,,,,,,,,,,,
44910360,しょうこ助産院,ショウコジョサンイン,宮城県遠田郡美里町字新妻の神２４ー１,38.531581,141.073011,,09:00,12:00,,,,,,,09:00,12:00,09:00,12:00,,,,,13:00,16:00,,,,,,,13:00,16:00,13:00,16:00,,,,,13:00,17:00,,,,,,,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44910398,産後ケアハウス　ママん家,サンゴケアハウス　ママンチ,宮城県仙台市青葉区宮町５丁目３番１６号,38.277362,140.883016,https://35mamanchi.com,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050100010,助産院　イスキア,ジョサンイン　イスキア,秋田県大館市比内町笹館中清水１９,40.203535,140.569183,http://isukia-odate.info,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,09:00,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050100020,ふわっこ助産院,フワッコジョサンイン,秋田県大館市橋桁字橋桁６３,40.329855,140.582565,https://fuwakko-josanin.com/,,,10:00,16:00,,,10:00,16:00,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,16:00,,,10:00,16:00,,,10:00,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050300010,助産院こころ,ジョサンインココロ,秋田県山本郡三種町,40.101568,140.004967,https://peraichi.com/landing_pages/view/6s3li/,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,08:30,19:00,08:30,19:00,08:30,13:30,08:30,19:00,08:30,19:00,08:30,13:30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050400020,たま助産院,タマジョサンイン,秋田県南秋田郡大潟村,40.018315,139.960537,https://ameblo.jp/manmatsu/,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,09:00,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050500010,ゆみっこ助産院,ユミッコジョサンイン,秋田県秋田市,0.0,0.0,http://www.cna.ne.jp/~yumikko,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,09:00,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,
544050500030,たかはし助産院,タカハシジョサンイン,秋田県秋田市,0.0,0.0,,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,,,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050500040,産前産後ケアハウス　助産院ばーす,サンゼンサンゴケアハウス　ジョサンインバース,秋田県秋田市,0.0,0.0,https://josaninba-su.amebaownd.com/,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,09:30,12:00,,,,,13:00,17:00,13:00,17:00,,,13:00,17:00,13:00,17:00,,,,,,,,,,,,,,,,,,,,,,,09:30,11:30,09:30,11:30,09:30,11:30,09:30,11:30,09:30,11:30,09:30,11:30,,,,,13:00,16:30,13:00,16:30,,,13:00,16:30,13:00,16:30,,,,,,,,,,,,,,,,,,,,,,
544050500050,いわま助産院,イワマジョサンイン,秋田県秋田市新屋朝日町８－２９,39.701406,140.088622,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050500060,出産・育児・母乳アドバイザー助産師　佐藤由紀,シュッサン・イクジ・ボニュウアドバイザージョサンシ　サトウユキ,秋田県秋田市,0.0,0.0,,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050500070,出張　赤ちゃん・おっぱい相談Ｌｉｒｏｉ,シュッチョウ　アカチャン・オッパイソウダン　リロイ,秋田県秋田市,0.0,0.0,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,09:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544050500080,赤ちゃんとママの相談室　びるかわ,アカチャントママノソウダンシツ　ビルカワ,秋田県秋田市,0.0,0.0,,09:00,17:00,09:00,17:00,,,09:00,17:00,09:00,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00,16:00,10:00,16:00,,,10:00,16:00,10:00,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
